User_ID,ID,Brand,Category,Category Raw,Gender,Name,Image Location,Price,Customer_Cluster,Shop_Cluster
166,1737,Calvin Klein Performance,Shorts,Womens Shorts,Womens,  Active Icon Woven Shorts ,CalvinKleinPerformance/Womens Shorts/CalvinKleinPerformance 6 active icon woven shorts .png,,6,4
166,1738,Calvin Klein Performance,Shorts,Womens Shorts,Womens,  Active Icon Woven Shorts ,CalvinKleinPerformance/Womens Shorts/CalvinKleinPerformance 7 active icon woven shorts .png,,6,4
166,1870,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Quilted Down Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 6 quilted down jacket .png,,6,4
166,1878,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Mom Jean ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 13 mom jean .png,,6,4
166,1893,Calvin Klein Women,Jeans,Womens Jeans,Womens,  . Wide Leg Ankle Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 7 37.5 wide leg ankle jeans .png,,6,4
166,1875,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Touch Blue Baggy Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 10 touch blue baggy jeans .png,,6,4
166,1892,Calvin Klein Women,Jeans,Womens Jeans,Womens,  The Basics High Rise Body Skinny Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 6 the basics high rise body skinny jeans .png,,6,4
166,1874,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Garment-Dyed Canvas Straight Leg High Rise Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 1 garment-dyed canvas straight leg high rise jeans .png,,6,4
166,1891,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Ckj  Body Ankle Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 5 ckj 022 body ankle jeans .png,,6,4
166,1974,Calvin Klein Women,T-Shirts,Womens T-Shirts,Womens,  Reflection Logo Modern Straight Tee ,CalvinKleinWomen/Womens T-Shirts/CalvinKleinWomen 28 reflection logo modern straight tee .png,,6,4
166,1966,Calvin Klein Women,T-Shirts,Womens T-Shirts,Womens,  Sparkle Foil Monogram Pima Cotton Tee ,CalvinKleinWomen/Womens T-Shirts/CalvinKleinWomen 20 sparkle foil monogram pima cotton tee .png,,6,4
166,3642,Max&Co,Jackets & Coats,Womens Jackets _ Blazers,Womens,  Slim-Fit Technical Jersey Blazer,Max_Co/Womens Jackets _ Blazers/Max_Co 19 Slim-fit technical jersey blazer.jpg,,6,4
166,3659,Max&Co,Jackets & Coats,Womens Jackets _ Blazers,Womens,  Linen And Cotton Tricot Blazer,Max_Co/Womens Jackets _ Blazers/Max_Co 5 Linen and cotton tricot blazer.jpg,,6,4
166,3782,Max&Co,Jumpers,Womens Sweaters _ Cardigans,Womens,  Cotton Marinière Jumper,Max_Co/Womens Sweaters _ Cardigans/Max_Co 6 Cotton marinière jumper.jpg,,6,4
166,3812,Max&Co,T-Shirts,Womens Sweatshirts _ T-Shirts,Womens,  Printed Cotton T-Shirt,Max_Co/Womens Sweatshirts _ T-Shirts/Max_Co 4 Printed cotton T-shirt.jpg,,6,4
166,3806,Max&Co,T-Shirts,Womens Sweatshirts _ T-Shirts,Womens,  Logo T-Shirt With Micro-Rhinestones,Max_Co/Womens Sweatshirts _ T-Shirts/Max_Co 28 Logo T-shirt with micro-rhinestones.jpg,,6,4
166,3789,Max&Co,T-Shirts,Womens Sweatshirts _ T-Shirts,Womens,  Silk Jersey T-Shirt,Max_Co/Womens Sweatshirts _ T-Shirts/Max_Co 12 Silk jersey T-shirt.jpg,,6,4
166,3552,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Stretch Cotton Satin Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 35 Stretch cotton satin trousers.jpg,,6,4
166,3514,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Cotton Twill Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 1 Cotton twill trousers.jpg,,6,4
166,3557,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Linen Jersey Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 5 Linen jersey trousers.jpg,,6,4
166,3529,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Cotton Twill Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 2 Cotton twill trousers.jpg,,6,4
166,3530,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Cotton Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 20 Cotton trousers.jpg,,6,4
166,3532,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Silk Twill Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 22 Silk twill trousers.jpg,,6,4
166,3462,Max Mara,Jumpers,Womens Sweaters _ Cardigans,Womens,  Cotton Yarn Sweater,MaxMara/Womens Sweaters _ Cardigans/MaxMara 25 Cotton yarn sweater.jpg,,6,4
166,3956,Muji,Jumpers,Womens Knitwear,Womens,  Ladies_ Fabric Combination Tunic,Muji/Womens Knitwear/Muji 21 Ladies_ Fabric Combination Tunic.jpg,,6,4
166,6392,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  +J Supima Cotton Stand Collar Long Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 445 +J SUPIMA COTTON STAND COLLAR LONG SLEEVE SHIRT 440762.jpg,,6,4
166,6397,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  +J Supima Cotton Long Sleeve Shirt Jacket ,Uniqlo/Womens Shirts_Blouses/Uniqlo 450 +J SUPIMA COTTON LONG SLEEVE SHIRT JACKET 440769.jpg,,6,4
166,6396,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  +J Supima Cotton Long Sleeve Shirt Jacket ,Uniqlo/Womens Shirts_Blouses/Uniqlo 449 +J SUPIMA COTTON LONG SLEEVE SHIRT JACKET 437792.jpg,,6,4
166,6406,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Ines De La Fressange Rayon Printed Open Collar Half Sleeve Blouse ,Uniqlo/Womens Shirts_Blouses/Uniqlo 459 INES DE LA FRESSANGE RAYON PRINTED OPEN COLLAR HALF SLEEVE BLOUSE 436291.jpg,,6,4
166,6381,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Jw Anderson Linen Blend Pullover Short Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 429 JW ANDERSON LINEN BLEND PULLOVER SHORT SLEEVE SHIRT 441140.jpg,,6,4
166,6374,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Rayon Stand Collar Short Sleeve Blouse ,Uniqlo/Womens Shirts_Blouses/Uniqlo 416 RAYON STAND COLLAR SHORT SLEEVE BLOUSE 436639.jpg,,6,4
166,6393,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  +J Supima Cotton Stand Collar Long Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 446 +J SUPIMA COTTON STAND COLLAR LONG SLEEVE SHIRT 440763.jpg,,6,4
166,6391,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  +J Supima Cotton Stand Collar Long Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 444 +J SUPIMA COTTON STAND COLLAR LONG SLEEVE SHIRT 440761.jpg,,6,4
166,6446,Uniqlo,Jumpers,Womens Sweatwears,Womens,  Ultra Stretch Dry Sweat Pullover Hoodie ,Uniqlo/Womens Sweatwears/Uniqlo 521 ULTRA STRETCH DRY SWEAT PULLOVER HOODIE 433699.jpg,,6,4
166,6364,Uniqlo,T-Shirts,Womens Longsleeves_T-shirt,Womens,  Waffle Crew Neck Long Sleeve T-Shirt ,Uniqlo/Womens Longsleeves_T-shirt/Uniqlo 511 WAFFLE CREW NECK LONG SLEEVE T-SHIRT 433791.jpg,,6,4
167,774,Adidas,Jumpers,Womens Sweatshirts _ Hoodies,Womens,  Swarovski Pullover Sweater,Adidas/Womens Sweatshirts _ Hoodies/Adidas 19 SWAROVSKI PULLOVER SWEATER.jpg,,8,4
167,708,Adidas,Shorts,Womens Shorts,Womens,  Trefoil Shorts,Adidas/Womens Shorts/Adidas 1 TREFOIL SHORTS.jpg,,8,4
167,728,Adidas,Shorts,Womens Shorts,Womens,  Run It -Stripes Pb Shorts,Adidas/Womens Shorts/Adidas 28 RUN IT 3-STRIPES PB SHORTS.jpg,,8,4
167,891,Adidas,T-Shirts,Womens T-Shirts,Womens,  Own The Run Floral Tee,Adidas/Womens T-Shirts/Adidas 40 OWN THE RUN FLORAL TEE.jpg,,8,4
167,1690,Calvin Klein Performance,Jumpers,Womens Hoodies,Womens,  . Organic Flower Sweat Jacket ,CalvinKleinPerformance/Womens Hoodies/CalvinKleinPerformance 10 37.5 organic flower sweat jacket .png,,8,4
167,1739,Calvin Klein Performance,Skirts,Womens Skirts,Womens,  Active Icon Overlap Flare Skirt ,CalvinKleinPerformance/Womens Skirts/CalvinKleinPerformance 1 active icon overlap flare skirt .png,,8,4
167,1740,Calvin Klein Performance,Skirts,Womens Skirts,Womens,  Reflection Overlap Pleat Skirt ,CalvinKleinPerformance/Womens Skirts/CalvinKleinPerformance 2 reflection overlap pleat skirt .png,,8,4
167,1890,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Ckj  Mid Rise Skinny Ankle Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 4 ckj 011 mid rise skinny ankle jeans .png,,8,4
167,1880,Calvin Klein Women,Jeans,Womens Jeans,Womens,  High Rise Mom Jeans With Eyelet Belt ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 15 high rise mom jeans with eyelet belt .png,,8,4
167,1885,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Indigo Rinse Denim Straight Leg High Rise Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 2 indigo rinse denim straight leg high rise jeans .png,,8,4
167,1891,Calvin Klein Women,Jeans,Womens Jeans,Womens,  Ckj  Body Ankle Jeans ,CalvinKleinWomen/Womens Jeans/CalvinKleinWomen 5 ckj 022 body ankle jeans .png,,8,4
167,1917,Calvin Klein Women,Skirts,Womens Skirts,Womens,  Rigid Cord Denim Skirt ,CalvinKleinWomen/Womens Skirts/CalvinKleinWomen 29 rigid cord denim skirt .png,,8,4
167,1911,Calvin Klein Women,Skirts,Womens Skirts,Womens,  Side Slit Skirt ,CalvinKleinWomen/Womens Skirts/CalvinKleinWomen 23 side slit skirt .png,,8,4
167,1999,Calvin Klein Women,T-Shirts,Womens Tops,Womens,  Year Of Rat Slogan Tee ,CalvinKleinWomen/Womens Tops/CalvinKleinWomen 14 year of rat slogan tee .png,,8,4
167,3671,Max&Co,Jeans,Womens Jeans and Denim,Womens,  Barrel-Leg Jeans With Side Bands,Max_Co/Womens Jeans and Denim/Max_Co 20 Barrel-leg jeans with side bands.jpg,,8,4
167,3672,Max&Co,Jeans,Womens Jeans and Denim,Womens,  Stone-Washed Bootcut Jeans,Max_Co/Womens Jeans and Denim/Max_Co 24 Stone-washed bootcut jeans.jpg,,8,4
167,3774,Max&Co,Jumpers,Womens Sweaters _ Cardigans,Womens,  Colour-Block Jumper,Max_Co/Womens Sweaters _ Cardigans/Max_Co 24 Colour-block jumper.jpg,,8,4
167,3770,Max&Co,Jumpers,Womens Sweaters _ Cardigans,Womens,  Colour-Block Jumper,Max_Co/Womens Sweaters _ Cardigans/Max_Co 20 Colour-block jumper.jpg,,8,4
167,3742,Max&Co,Skirts,Womens Skirts,Womens,  Denim Wrap Skirt,Max_Co/Womens Skirts/Max_Co 23 Denim wrap skirt.jpg,,8,4
167,3803,Max&Co,T-Shirts,Womens Sweatshirts _ T-Shirts,Womens,  Glossy Jersey T-Shirt,Max_Co/Womens Sweatshirts _ T-Shirts/Max_Co 25 Glossy jersey T-shirt.jpg,,8,4
167,3549,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Cady Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 34 Cady trousers.jpg,,8,4
167,3533,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Linen Viscose Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 23 Linen viscose trousers.jpg,,8,4
167,3551,Max Mara,Jeans,Womens Trousers _ Jeans,Womens,  Cotton Gabardine Trousers,MaxMara/Womens Trousers _ Jeans/MaxMara 35 Cotton gabardine trousers.jpg,,8,4
167,3467,Max Mara,Jumpers,Womens Sweaters _ Cardigans,Womens,  Cotton And Viscose Knit Pullover,MaxMara/Womens Sweaters _ Cardigans/MaxMara 3 Cotton and viscose knit pullover.jpg,,8,4
167,3461,Max Mara,Jumpers,Womens Sweaters _ Cardigans,Womens,  Viscose Crepe Yarn Sweater,MaxMara/Womens Sweaters _ Cardigans/MaxMara 24 Viscose crepe yarn sweater.jpg,,8,4
167,3470,Max Mara,Jumpers,Womens Sweaters _ Cardigans,Womens,  Viscose Crepe Yarn Top,MaxMara/Womens Sweaters _ Cardigans/MaxMara 32 Viscose crepe yarn top.jpg,,8,4
167,3481,Max Mara,T-Shirts,Womens Tops _ T-Shirts,Womens,  Cotton Jersey T-Shirt,MaxMara/Womens Tops _ T-Shirts/MaxMara 1 Cotton jersey T-shirt.jpg,,8,4
167,3960,Muji,Jumpers,Womens Knitwear,Womens,  Ladies_ Cotton Silk Boat Neck Sweater,Muji/Womens Knitwear/Muji 5 Ladies_ Cotton Silk Boat Neck Sweater.jpg,,8,4
167,6371,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Premium Linen Striped Long Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 413 PREMIUM LINEN STRIPED LONG SLEEVE SHIRT 437162.jpg,,8,4
167,6407,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Ines De La Fressange Rayon Open Collar Half Sleeve Blouse ,Uniqlo/Womens Shirts_Blouses/Uniqlo 460 INES DE LA FRESSANGE RAYON OPEN COLLAR HALF SLEEVE BLOUSE 436285.jpg,,8,4
167,6375,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Rayon Long Sleeve Blouse ,Uniqlo/Womens Shirts_Blouses/Uniqlo 417 RAYON LONG SLEEVE BLOUSE 429413.jpg,,8,4
167,6389,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  +J Supima Cotton Oversized Striped Long Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 442 +J SUPIMA COTTON OVERSIZED STRIPED LONG SLEEVE SHIRT 440767.jpg,,8,4
167,6346,Uniqlo,Jeans,Womens Jeans,Womens,  Ultra Stretch Jeans (Pants Length .Cm) ,Uniqlo/Womens Jeans/Uniqlo 380 ULTRA STRETCH JEANS (Pants Length 78.5cm) 433245.jpg,,8,4
167,6356,Uniqlo,Jeans,Womens Jeans,Womens,  Wide Straight High Rise Cropped Jeans ,Uniqlo/Womens Jeans/Uniqlo 390 WIDE STRAIGHT HIGH RISE CROPPED JEANS 433249.jpg,,8,4
167,6347,Uniqlo,Jeans,Womens Jeans,Womens,  Ultra Stretch Jeans (Pants Length .Cm) ,Uniqlo/Womens Jeans/Uniqlo 381 ULTRA STRETCH JEANS (Pants Length 78.5cm) 433245.jpg,,8,4
167,6457,Uniqlo,Jumpers,Womens Sweatwears,Womens,  +J Dry Sweat Long Sleeve Dress ,Uniqlo/Womens Sweatwears/Uniqlo 536 +J DRY SWEAT LONG SLEEVE DRESS 437797.jpg,,8,4
167,6447,Uniqlo,Jumpers,Womens Sweatwears,Womens,  Louvre Museum Sweatshirt ,Uniqlo/Womens Sweatwears/Uniqlo 522 Louvre Museum SWEATSHIRT 435837.jpg,,8,4
167,6458,Uniqlo,Jumpers,Womens Sweatwears,Womens,  U Crew Neck Long Sleeve Sweatshirt ,Uniqlo/Womens Sweatwears/Uniqlo 537 U CREW NECK LONG SLEEVE SWEATSHIRT 437096.jpg,,8,4
167,6449,Uniqlo,Jumpers,Womens Sweatwears,Womens,  Ultra Stretch Ribbed Leggings Pants ,Uniqlo/Womens Sweatwears/Uniqlo 527 ULTRA STRETCH RIBBED LEGGINGS PANTS 434519.jpg,,8,4
167,6443,Uniqlo,Jumpers,Womens Sweatwears,Womens,  Sweat Long Sleeve Full-Zip Hoodie ,Uniqlo/Womens Sweatwears/Uniqlo 518 SWEAT LONG SLEEVE FULL-ZIP HOODIE 428322.jpg,,8,4
167,6410,Uniqlo,Shorts,Womens Shorts,Womens,  Denim Jersey Shorts (Inseam .-.Cm) ,Uniqlo/Womens Shorts/Uniqlo 355 DENIM JERSEY SHORTS (INSEAM 38.5-44.5CM) 435870.jpg,,8,4
167,6431,Uniqlo,Skirts,Womens Skirts,Womens,  Linen Rayon Narrow Skirt ,Uniqlo/Womens Skirts/Uniqlo 401 LINEN RAYON NARROW SKIRT 433283.jpg,,8,4
167,6440,Uniqlo,Skirts,Womens Skirts,Womens,  Ines De La Fressange Twist Pleated Long Skirt ,Uniqlo/Womens Skirts/Uniqlo 410 INES DE LA FRESSANGE TWIST PLEATED LONG SKIRT 436032.jpg,,8,4
167,6441,Uniqlo,Skirts,Womens Skirts,Womens,  Ines De La Fressange Chiffon Twist Pleated Long Skirt (Flower) ,Uniqlo/Womens Skirts/Uniqlo 411 INES DE LA FRESSANGE CHIFFON TWIST PLEATED LONG SKIRT (FLOWER) 438500.jpg,,8,4
167,6432,Uniqlo,Skirts,Womens Skirts,Womens,  Denim Jersey Skirt ,Uniqlo/Womens Skirts/Uniqlo 402 DENIM JERSEY SKIRT 438627.jpg,,8,4
168,801,Adidas,Jumpers,Womens Sweatshirts _ Hoodies,Womens,  Adicolor Sliced Trefoil Sweatshirt,Adidas/Womens Sweatshirts _ Hoodies/Adidas 43 ADICOLOR SLICED TREFOIL SWEATSHIRT.jpg,,22,8
168,687,Adidas,Polos,Womens Polos,Womens,  Polo Shirt,Adidas/Womens Polos/Adidas 13 POLO SHIRT.jpg,,22,8
168,910,Adidas,T-Shirts,Womens T-Shirts,Womens,  Pharrell Williams Basics Shirt (Gender Neutral),Adidas/Womens T-Shirts/Adidas 58 PHARRELL WILLIAMS BASICS SHIRT (GENDER NEUTRAL).jpg,,22,8
168,1746,Calvin Klein Performance,T-Shirts,Womens T-Shirts,Womens,  Reflective Boxy Short Sleeve Tee ,CalvinKleinPerformance/Womens T-Shirts/CalvinKleinPerformance 14 reflective boxy short sleeve tee .png,,22,8
168,1953,Calvin Klein Women,Jumpers,Womens Sweaters,Womens,  Intarsia Logo Wool Cardigan ,CalvinKleinWomen/Womens Sweaters/CalvinKleinWomen 9 intarsia logo wool cardigan .png,,22,8
168,1812,Calvin Klein Women,Jumpers,Womens Hoodies,Womens,  Organic Cotton Monogram Sweatshirt ,CalvinKleinWomen/Womens Hoodies/CalvinKleinWomen 11 organic cotton monogram sweatshirt .png,,22,8
168,1958,Calvin Klein Women,T-Shirts,Womens T-Shirts,Womens,  Modern Slim Logo Tee ,CalvinKleinWomen/Womens T-Shirts/CalvinKleinWomen 13 modern slim logo tee .png,,22,8
168,4330,Nike,Shorts,Womens Shorts,Womens,  Women_S -In- Shorts,Nike/Womens Shorts/Nike 25 Women_s 2-in-1 Shorts.png,,22,8
168,4362,Nike,T-Shirts,Womens Tops _ T-shirts,Womens,  Women_S Short-Sleeve Top,Nike/Womens Tops _ T-shirts/Nike 4 Women_s Short-Sleeve Top.png,,22,8
168,4349,Nike,T-Shirts,Womens Tops _ T-shirts,Womens,  Boxy Women_S T-Shirt,Nike/Womens Tops _ T-shirts/Nike 11 Boxy Women_s T-Shirt.png,,22,8
169,1431,Calvin Klein Men,Jackets & Coats,Mens Jackets,Mens,  Reversible Bomber Jacket ,CalvinKleinMen/Mens Jackets/CalvinKleinMen 22 reversible bomber jacket .png,,11,5
169,1417,Calvin Klein Men,Jackets & Coats,Mens Jackets,Mens,  Indigo Rinse Denim Jacket ,CalvinKleinMen/Mens Jackets/CalvinKleinMen 1 indigo rinse denim jacket .png,,11,5
169,1524,Calvin Klein Men,Jumpers,Mens Sweaters,Mens,  Logo Crew Neck Sweater ,CalvinKleinMen/Mens Sweaters/CalvinKleinMen 1 logo crew neck sweater .png,,11,5
169,2429,Hugo Boss,Jumpers,HugoBoss-MensKnitwear,Mens,V-Neck Sweater In Mulesing-Free Wool,HugoBoss/HugoBoss-MensKnitwear/49V-neck sweater in mulesing-free wool.jpg,,11,5
169,2484,Hugo Boss,Shirts,HugoBoss-MensShirts,Mens,Regular-Fit Shirt In Italian Cotton With Tropical Print,HugoBoss/HugoBoss-MensShirts/Regular-fit shirt in Italian cotton with tropical print.jpg,,11,5
169,2481,Hugo Boss,Shirts,HugoBoss-MensShirts,Mens,Regular-Fit Shirt In Easy-Iron Cotton,HugoBoss/HugoBoss-MensShirts/Regular-fit shirt in easy-iron cotton.jpg,,11,5
169,2631,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Extra-Slim-Fit Packable Suit In High-Performance Fabric,HugoBoss/HugoBoss-MensSuits/7Extra-slim-fit packable suit in high-performance fabric.jpg,,11,5
169,2821,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Regular-Fit Chinos In Stretch-Cotton Dobby,HugoBoss/HugoBoss-MensTrousers/57Regular-fit chinos in stretch-cotton dobby.jpg,,11,5
169,2800,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Tapered-Fit Trousers In Micro-Patterned Stretch Fabric,HugoBoss/HugoBoss-MensTrousers/50Tapered-fit trousers in micro-patterned stretch fabric.jpg,,11,5
169,5749,Saint Laurent,Jumpers,Mens Sweatshirts,Mens, Saint Laurent Rive Gauche Hoodie With Eyelets,Saint_Laurent/Mens Sweatshirts/36 saint laurent rive gauche hoodie with eyelets.jpg,,11,5
169,5652,Saint Laurent,Jumpers,Mens Knitwear,Mens, Destroyed Oversized Sweater In Graphic Jacquard,Saint_Laurent/Mens Knitwear/39 destroyed oversized sweater in graphic jacquard.jpg,,11,5
169,5721,Saint Laurent,Shirts,Mens Shirts,Mens, Western Shirt In Dotted Silk Satin,Saint_Laurent/Mens Shirts/26 western shirt in dotted silk satin.jpg,,11,5
169,5708,Saint Laurent,Shirts,Mens Shirts,Mens, Long Shirt In Lamé Pineapple Jacquard ,Saint_Laurent/Mens Shirts/14 long shirt in lamé pineapple jacquard .jpg,,11,5
169,4735,Ralph Lauren,Jumpers,MEN_sweaters _ cardigans,Mens,Ralphlaurent  Men_Sweaters _ Cardigans Men,Ralph_Lauren/MEN_sweaters _ cardigans/RalphLaurent 21 MEN_sweaters _ cardigans men.jpg,,11,5
169,4766,Ralph Lauren,Jumpers,MEN_sweaters _ cardigans,Mens,Ralphlaurent  Men_Sweaters _ Cardigans Men,Ralph_Lauren/MEN_sweaters _ cardigans/RalphLaurent 5 MEN_sweaters _ cardigans men.jpg,,11,5
169,4800,Ralph Lauren,Jumpers,MEN_sweaters _ cardigans,Mens,Ralphlaurent  Men_Sweaters _ Cardigans Men,Ralph_Lauren/MEN_sweaters _ cardigans/RalphLaurent 83 MEN_sweaters _ cardigans men.jpg,,11,5
169,4386,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 3 MEN_dress shirts men.jpg,,11,5
169,4376,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 16 MEN_dress shirts men.jpg,,11,5
169,4382,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 21 MEN_dress shirts men.jpg,,11,5
169,4387,Ralph Lauren,Shirts,MEN_dress shirts,Mens,Ralphlaurent  Men_Dress Shirts Men,Ralph_Lauren/MEN_dress shirts/RalphLaurent 32 MEN_dress shirts men.jpg,,11,5
169,4709,Ralph Lauren,Suits,MEN_suits _ tuxedos,Mens,Ralphlaurent  Men_Suits _ Tuxedos Men,Ralph_Lauren/MEN_suits _ tuxedos/RalphLaurent 23 MEN_suits _ tuxedos men.jpg,,11,5
169,4703,Ralph Lauren,Suits,MEN_suits _ tuxedos,Mens,Ralphlaurent  Men_Suits _ Tuxedos Men,Ralph_Lauren/MEN_suits _ tuxedos/RalphLaurent 18 MEN_suits _ tuxedos men.jpg,,11,5
169,4705,Ralph Lauren,Suits,MEN_suits _ tuxedos,Mens,Ralphlaurent  Men_Suits _ Tuxedos Men,Ralph_Lauren/MEN_suits _ tuxedos/RalphLaurent 2 MEN_suits _ tuxedos men.jpg,,11,5
170,1434,Calvin Klein Men,Jackets & Coats,Mens Jackets,Mens,  Ck One Utility Shirt Jacket ,CalvinKleinMen/Mens Jackets/CalvinKleinMen 25 ck one utility shirt jacket .png,,11,5
170,1411,Calvin Klein Men,Jumpers,Mens Hoodies,Mens,  Sherpa Crew Neck Sweatshirt ,CalvinKleinMen/Mens Hoodies/CalvinKleinMen 40 sherpa crew neck sweatshirt .png,,11,5
170,1394,Calvin Klein Men,Jumpers,Mens Hoodies,Mens,  Color Block Relaxed Hoodie ,CalvinKleinMen/Mens Hoodies/CalvinKleinMen 22 color block relaxed hoodie .png,,11,5
170,1529,Calvin Klein Men,Jumpers,Mens Sweaters,Mens,  Chinese New Year Capsule Graphic Sweatshirt ,CalvinKleinMen/Mens Sweaters/CalvinKleinMen 14 chinese new year capsule graphic sweatshirt .png,,11,5
170,1513,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Pinstripe Indigo Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 35 pinstripe indigo shirt .png,,11,5
170,1516,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Contrast Button Placket Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 39 contrast button placket shirt .png,,11,5
170,1492,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Geometric Print Poplin Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 15 geometric print poplin shirt .png,,11,5
170,1507,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Seersucker Stripe Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 3 seersucker stripe shirt .png,,11,5
170,1602,Calvin Klein Men,Trousers,Mens Trousers,Mens,  Intarsia Logo Joggers ,CalvinKleinMen/Mens Trousers/CalvinKleinMen 35 intarsia logo joggers .png,,11,5
170,2371,Hugo Boss,Jumpers,HugoBoss-MensKnitwear,Mens,Organic-Cotton Sweater With Contrast Curved Logo,HugoBoss/HugoBoss-MensKnitwear/30Organic-cotton sweater with contrast curved logo.jpg,,11,5
170,2485,Hugo Boss,Shirts,HugoBoss-MensShirts,Mens,Regular-Fit Shirt In Leaf-Print Cotton And Linen,HugoBoss/HugoBoss-MensShirts/Regular-fit shirt in leaf-print cotton and linen.jpg,,11,5
170,2500,Hugo Boss,Shirts,HugoBoss-MensShirts,Mens,Slim-Fit Shirt In Herringbone Cotton With Spread Collar,HugoBoss/HugoBoss-MensShirts/Slim-fit shirt in herringbone cotton with spread collar.jpg,,11,5
170,2601,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Regular-Fit Suit In Patterned Wool-Blend Cloth,HugoBoss/HugoBoss-MensSuits/38Regular-fit suit in patterned wool-blend cloth.jpg,,11,5
170,2578,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Micro-Patterned Slim-Fit Suit In Tropical Virgin Wool,HugoBoss/HugoBoss-MensSuits/18Micro-patterned slim-fit suit in tropical virgin wool.jpg,,11,5
